,cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
44,Surgical Extraction,New Phyrexia,7.0,8.34870887454305,6.73381715677039,4.67429607585634,3.91157764048848,3.79870109667885,3.56452306461521,3.53688982519767,4.98774649807953,6.63092025205123,7.73223660837643,6.40916535022247,7.10410045847846,6.54569347892708,6.12402409030712,4.55284543217674,4.92657141055325,6.87325030592508,7.9863782344061,7.88550558703749,8.68420210992892,16.0953360343921,22.5408586442871,21.4131495151252,18.7701263074442,21.3687141104547,20.8230395098093,23.1779515232324
45,Staff of Domination,Fifth Dawn,8.0,7.10556339514883,7.21932781634516,5.90179761201942,6.13997194891482,6.98755819509106,11.22405320076,10.6033220442939,11.8619936514671,11.9737002855456,13.6184305056645,13.2685872259018,13.0341706285646,14.418283359409,15.4220659645582,16.3140350530928,16.3566081676411,18.4039441308438,19.4637809017394,19.5782728735199,18.1876760150992,21.7194146331405,20.0039304692249,22.8651765154805,22.5154537428265,28.5202620645574,28.4666812123857,31.0198216645436
46,Oracle of Mul Daya,Zendikar,2.0,2.0,2.17004884128756,2.356623573778,3.75875770133645,7.00390004333381,6.32928970413863,5.97555100734676,6.62233198736354,11.0134555838022,12.7405656653377,12.4425049638401,13.0148340240172,12.4293028919821,13.7505968522239,14.6850892774905,14.7620068649267,20.7221654232293,23.7259613073203,23.3094276728648,21.0525522752457,18.3149424220868,19.3510166866017,21.6585415597574,20.7109591077397,25.2550979907009,32.670332187858,33.0779515232324
47,Black Market,Mercadian Masques,5.94827229464101,5.45926065845176,6.10459064624125,6.01104350654827,6.37005610217036,6.5,6.38405120073144,6.38822517633568,6.89658898931052,8.76283629923252,10.5285016908117,12.4253663096567,13.002682649853,13.3564444587816,13.4807705474824,13.9133764917959,11.6606523482194,10.3168956170476,7.26362753488014,6.84010203046421,6.08649627474121,4.39294631903422,5.03723700464715,6.27082856353373,6.28408859539275,3.95739079784328,4.33999345442644,5.03115275181847
48,Palladia-Mors,Legends,7.5,6.57778141979355,8.30724793112944,10.1532397980699,9.84251688573632,12.3698168868543,12.2635687652681,11.7693315910879,11.0467124750945,11.1405619344811,10.8256588902486,10.3294533254105,10.6384164272579,10.5,8.71921729024586,8.69714798878933,8.34774367336643,9.0,10.0176275733421,8.77851490601313,6.82898449535581,7.77250538665347,7.67746916606208,7.90659350780931,9.99371886233209,18.4422437344715,27.4135757013764,28.2438773080632
49,Sawback Manticore,Mirage,0.4,0.367406860076223,0.5,0.5,0.5,0.5,0.424523921770311,0.350889345191269,0.459595906029591,0.40983927517199,0.4,0.4,0.4,0.4,0.342492725159686,0.489035382044501,0.403753637420157,0.4,0.4,0.4,0.377177722321823,0.4,0.318954293221436,0.572147001934236,0.514564545626537,0.5,0.5,0.470833581352159
50,"Chainer, Dementia Master",Torment,0.531036623215394,0.763703485594284,0.674396730387397,0.690161327244907,0.724152323324774,0.862221246902743,0.756666523807483,0.814000186669156,0.858206122773657,0.86144652345209,0.90548230897775,0.771013348019537,0.832768074305715,0.779838384490072,0.984837250786043,1.18969394334136,1.40570590726043,1.4,1.61105827940653,1.53043667299526,1.6891827854305,1.8714698089671,1.58758014863037,2.05723496361794,2.20780952981558,2.26769812059918,2.60515282096038,2.99027905094108
51,Sunscour,Coldsnap,1.12240844196151,0.92963032922588,0.942754242815113,0.747791539657104,0.712853498758464,0.844444938277092,0.749762853755054,0.582222429632395,0.838636277547557,0.9,0.9,0.747099233322222,0.873447656336071,0.881181954547654,0.688437733673276,0.7,0.7,0.7,0.81009625092549,0.8,0.95510635230948,0.977148733492098,0.734637934077139,0.88815642311083,1.08333363363634,0.64828245652017,0.4,0.846627340801676
52,Knight-Captain of Eos,Shards of Alara,0.5,0.5,0.680676531543935,0.7,0.770197628793464,0.686110956788409,0.708809411563022,0.866222216296217,0.762247441268494,0.714658610344703,0.7,0.524638762880622,0.697599979660845,0.836828819819675,0.951054514004631,0.546272319372623,0.813363183452103,0.903507940893959,1.28718064596775,1.32946999231873,1.30765547437364,1.41425787894721,1.59967548383302,1.84517427860893,1.31006135190407,1.3243956123259,1.74908816523937,1.29146358885225
53,Cho-Arrim Bruiser,Mercadian Masques,0.5,0.433518705763397,0.671014797315903,0.697791539657104,0.540113051805524,0.5,0.428095401362877,0.385777810370805,0.4,0.4,0.4,0.331641038275917,0.323163755625048,0.22043016822852,0.302702727051595,0.3,0.3,0.3,0.3,0.3,0.3,0.323539417932144,0.3,0.693860445532178,0.7,0.7,0.7,0.7
54,Kessig Wolf Run,Innistrad,2.0,2.0,1.49420353918173,1.65722659309148,1.86666624293426,2.57777864198491,2.20476006800097,1.32355498073308,0.988635898756809,1.51545922240027,1.17806813247543,1.59589559268975,1.2507042432563,1.42768834981209,1.38468409625312,1.5,1.81051000459464,2.22719048934854,2.93621861748671,2.75845084711373,2.53513680303426,1.99776595635007,2.567327790741,2.4030704351373,2.47507229794863,3.58590810214538,3.47090947108129,3.83372659198324
55,Brooding Saurian,Coldsnap,1.5,1.5,0.770048116639372,0.504417523102688,0.5,0.688519316881299,0.607856540807726,0.6,0.744823066841415,0.522288822756901,0.5,0.324638762880621,0.2,0.400537105437185,0.411711817223579,0.4,0.496246362579843,0.5,0.5,0.5,0.5,0.397938123073434,0.4,0.427193120962118,0.408258182506149,0.4,0.4,0.3
56,Blazing Specter,Invasion,1.7,1.99351881687574,1.75917766924158,1.36144652345209,1.3786722768837,1.40851842798253,1.18262189459849,0.8,1.35605913681164,1.23694984276919,1.20921130541191,0.742999898549254,0.652260188645666,0.5,0.82822367769079,0.792760431058303,1.33483409760448,1.2771944367689,0.817788151809152,1.09154842823809,1.06186316993847,1.1683826637388,0.720259220769035,0.702850037500493,1.26351273434896,0.975257476881205,0.937576137747959,0.536111144180288
57,Distorting Lens,Mercadian Masques,0.5,0.5,0.975122103218887,0.82791057723587,1.0,0.946667740752675,0.785475506792954,0.816888891851891,0.632449488253699,0.548996373450283,0.5,0.324638762880621,0.2,0.2,0.356306813574897,0.3,0.404203641474248,0.5,0.5,0.56062769025638,0.502252272542996,0.397078320395056,0.396078354477539,0.591886735351781,0.590840007567636,0.91821255889236,1.0,0.612103715520423
58,Mirri's Guile,Tempest,8.10345541071798,10.2925965844065,10.5995072392354,10.6811238689623,12.35593521979,13.4985160946233,12.8785739796283,12.8915485539807,14.7125057765589,14.3463945348739,14.4695042040027,14.6186241829592,16.2830612971296,15.7019185793319,16.1550959918558,16.4554842826879,16.6792786421499,18.1103172410163,17.1898970182406,18.3789902752214,18.0913003720754,18.4802580438974,22.0767907213867,21.2798411821208,22.3665037522861,27.6142511778472,28.8424334987909,27.9878819985952
59,Puresteel Paladin,New Phyrexia,2.0,2.30036833742597,1.87897578225771,1.3072229785901,1.22768370918398,1.44518605762286,1.5264296632809,1.54177922372298,2.11426866870204,1.90883444378848,2.12675627310886,1.94274844562965,2.48855498775413,4.09433861836481,6.36951188749448,6.93947420360794,6.92133172370922,4.70065724549007,5.5870205482745,5.61738865780663,5.86651005864918,12.0422736316869,9.70067648385263,6.50546849300649,6.8481981819656,7.9994804070145,8.71303569155803,8.2134906367933
60,Oath of Scholars,Exodus,0.5,0.40333392593251,0.493720198843461,0.438955288617935,0.5,0.5,0.5,0.41822224296324,0.590531746452625,0.464256798274678,0.5,0.376570674937318,0.480932465529369,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.394845307683584,0.4,0.458333004381637,0.386486364742025,0.4,0.4,0.4
61,Tide of War,Champions of Kamigawa,0.844816883923029,0.628890876565295,0.3,0.41566223689442,0.5,0.395926621406905,0.469285989799854,0.319110921478953,0.424999810604626,0.5,0.5,0.324638762880621,0.312428918889143,0.498924982661011,0.410960459103235,0.5,0.5,0.5,0.5,0.5,0.346246362579843,0.3,0.464055177552501,0.469517362070554,0.5,0.55910627944618,0.770907652866416,0.76468291289182
62,Oblivion Stone,Mirrodin,4.0,4.0,3.74202452209452,2.89999638549862,3.85140975770981,11.5155779508661,11.1292818468835,10.4075521006947,11.4907790968113,12.3927728044916,13.0515335728102,11.0183538891868,13.4288167696336,12.6747237858675,24.1265124010126,36.9381498440769,36.9673943008496,37.0800865800866,31.4519274223791,26.6471072044522,21.1648537374211,20.2082253425293,19.7581903566737,17.3129495124936,15.0491981909747,13.2723327044609,9.77394679903271,6.97954678031881
63,Shallow Grave,Mirage,3.5,3.0029589217658,3.13791721619154,2.77851359654936,3.66045093602488,19.2618879098657,19.8011607308676,17.5717802904039,22.8796737096493,17.2851299413246,14.7482401084225,10.2459108103016,8.17627183281214,7.5349400796787,7.05630456130235,6.0548230897775,5.82057225740772,7.11949433545178,8.94644179270955,14.1608262438586,11.2924927251597,8.61701615480572,8.20620110198239,8.53203002671088,10.1773124082199,10.6786874091485,18.2454180985109,21.6896974963988
64,"Molimo, Maro-Sorcerer",Invasion,0.7,0.731667574084157,0.877778663458891,0.9,0.9,0.9,0.665714510207289,0.474222989639862,0.593940484397609,0.755223556910324,0.779389202489506,0.484543254250062,0.525282417647607,0.426881885191697,0.564414994729682,0.596491401202647,0.6,0.6,0.487980653660131,0.529711300163771,0.552402273894359,0.424742007649563,0.316993470460205,0.456359294201239,0.56771817764124,0.662371261559398,0.779089619811269,0.675993166585316
