,cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
2227,Tah-Crop Elite,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.180630456130235,0.257656779966804,0.485057001036382,0.6
2228,Rubblebelt Maaka,Modern Masters 2017,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.282414900196055,0.495987801691907,0.6,0.439587083401516,0.3
2229,Compulsory Rest,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.270819959147943,0.283048687229161,0.167296938117607,0.249427021865062,0.157656779966804,0.253503700067274,0.3
2230,Crippling Chill,Modern Masters 2017,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.166567323254253,0.1,0.1,0.206941944398989,0.3
2231,Augmenting Automaton,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.196783255774056,0.2,0.136981407650101,0.1,0.1,0.207749231804215,0.3
2232,Implement of Ferocity,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.276946666380734,0.3,0.166760088948539,0.1793975621402,0.2,0.253874615902107,0.3
2233,Colossapede,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.270819959147943,0.283048687229161,0.167296938117607,0.249427021865062,0.157656779966804,0.253503700067274,0.3
2234,Cartouche of Knowledge,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.270819959147943,0.294813623796545,0.3,0.166797899080172,0.150955679955463,0.2,0.2
2235,Verdant Automaton,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.433035303096093,0.345568428544401,0.2,0.253874615902107,0.3
2236,Gift of Paradise,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.270819959147943,0.3,0.3,0.195945909422607,0.257656779966804,0.3,0.3
2237,Aven Initiate,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.270819959147943,0.283048687229161,0.3,0.166797899080172,0.157656779966804,0.253503700067274,0.3
2238,Cartouche of Ambition,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.270819959147943,0.294813623796545,0.3,0.166797899080172,0.157656779966804,0.253503700067274,0.3
2239,Bastion Inventor,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.196783255774056,0.2,0.234695851261201,0.146278344849954,0.1,0.207749231804215,0.3
2240,Silkweaver Elite,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.253461887656417,0.345568428544401,0.2,0.253874615902107,0.3
2241,Fling,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.270819959147943,0.3,0.3,0.3,0.3,0.176628665975745,0.153484565292444
2242,Those Who Serve,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.200142159650189,0.2,0.146912584798061,0.1,0.207007400134548,0.3
2243,Wander in Death,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.200142159650189,0.2,0.145561221272264,0.1,0.207007400134548,0.3
2244,Nimble-Blade Khenra,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.230358952091475,0.2,0.2,0.401174566810306,0.3
2245,Rootborn Defenses,Modern Masters 2017,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.393061092909117,0.261506409967657,0.2,0.253470972199495,0.3
2246,Minotaur Sureshot,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.166797899080172,0.157656779966804,0.253503700067274,0.3
2247,Violent Impact,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.200142159650189,0.2,0.145561221272264,0.1,0.207007400134548,0.3
2248,Metallic Rebuke,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.2,0.2,0.2,0.2,0.2
2249,Defiant Salvager,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.196783255774056,0.2,0.230748430900407,0.144926981324156,0.1,0.207749231804215,0.3
2250,Arachnus Web,Modern Masters 2017,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.19724930591192,0.2,0.2,0.253470972199495,0.3
2251,Winged Shepherd,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.200142159650189,0.2,0.145561221272264,0.1,0.207007400134548,0.3
2252,Prizefighter Construct,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.326380610271188,0.267308714492923,0.1,0.207749231804215,0.3
2253,Haze of Pollen,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.241543309780392,0.146912584798061,0.1,0.207007400134548,0.3
2254,Kathari Bomber,Modern Masters 2017,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.2349879603679,0.274896620690276,0.157638223074465,0.253470972199495,0.3
2255,Sparring Mummy,Amonkhet,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.181728213767692,0.215313559933608,0.238314332987872,0.2
2256,Recover,Modern Masters 2017,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.22577731285938,0.145577437634573,0.1,0.206941944398989,0.3
2257,Aether Inspector,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.196783255774056,0.2,0.134349794076238,0.1,0.1,0.207749231804215,0.3
2258,Implement of Improvement,Aether Revolt,,,,,,,,,,,,,,,,,,,,,,0.276946666380734,0.3,0.166760088948539,0.1793975621402,0.2,0.253874615902107,0.3
2259,Submerged Boneyard,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.216547586152449,0.305855908611789,0.242346828317818,0.2,0.2
2260,Timber Gorge,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.220789376480869,0.2,0.2,0.2
2261,Meandering River,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.220789376480869,0.2,0.2,0.2
2262,Cinder Barrens,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.40231976736536,0.354196884656619,0.9,0.579015982108765,0.246519601423826
2263,Woodland Stream,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.739529467492993,0.442471553797782,0.1,0.206994672630411,0.3
2264,Highland Lake,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.422970039079462,0.327966017711871,0.398095856658316,0.246502663684794,0.2
2265,Forsaken Sanctuary,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.223492103532464,0.2,0.2,0.2
2266,Tranquil Expanse,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.220789376480869,0.2,0.2,0.2
2267,Unquenchable Thirst,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.172739394048595,0.2,0.254073710431099,0.3
2268,Cinder Barrens,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,1.04955235342859,0.933832737231867,0.250056186146249,0.254073710431099,0.3
2269,Desert of the Fervent,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.157597865847497,0.223623636248975,0.3,0.3,0.3
2270,Coastal Hornclaw,Prophecy,,,,,,,,,,,,,,,,,,,,,,,,0.178077343122936,0.1,0.218207404200043,0.3,0.3
2271,Proven Combatant,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.215195731694994,0.172739394048595,0.2,0.254073710431099,0.3
2272,Coastal Drake,Apocalypse,,,,,,,,,,,,,,,,,,,,,,,,0.15465664021895,0.1,0.1,0.1,0.235286134358742
2273,Sage Owl,Weatherlight,,,,,,,,,,,,,,,,,,,,,,,,0.458991565678496,1.1,0.353072712089815,0.3,0.3
2274,Zealot of the God-Pharaoh,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.943489420181484,0.689322426328165,0.3,0.3,0.3
2275,Tragic Lesson,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.172739394048595,0.2,0.254073710431099,0.3
2276,Rush of Knowledge,Scourge,,,,,,,,,,,,,,,,,,,,,,,,0.295748628271425,0.6,0.363680037938535,0.2,0.203479803330992
2277,Rampaging Hippo,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.358531557567551,0.239456211317219,0.1,0.208147420862197,0.3
2278,Betrothed of Fire,Weatherlight,,,,,,,,,,,,,,,,,,,,,,,,0.154974407557994,0.1,0.1,0.1,0.216666865081727
2279,Beckon Apparition,Gatecrash,,,,,,,,,,,,,,,,,,,,,,,,0.155807971157515,0.1,0.1,0.200709103801887,0.3
2280,Beastmaster's Magemark,Guildpact,,,,,,,,,,,,,,,,,,,,,,,,0.19239529467493,0.2,0.2,0.2,0.3
2281,Oketra's Avenger,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.229342575938239,0.1,0.1,0.1,0.1
2282,Oasis Ritualist,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.229342575938239,0.1,0.1,0.1,0.1
2283,Firebrand Archer,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.111115377619692,0.1,0.225218816688832,0.27730686012473,0.2
2284,Sidewinder Naga,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.4595804450193,0.235602122541645,0.2,0.254073710431099,0.3
2285,Desert of the Mindful,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.165681776843637,0.217767727637186,0.3,0.3,0.3
2286,Ambuscade,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.196968533376448,0.2,0.2,0.254073710431099,0.3
2287,Open Fire,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.215195731694994,0.172739394048595,0.2,0.254073710431099,0.3
2288,Runesword,Chronicles,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.268294265407922
2289,Moaning Wall,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.242402134152503,0.3,0.3,0.3,0.3
2290,Manalith,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.226311109314686,0.1,0.1,0.208147420862197,0.3
2291,Lethal Sting,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.125262221862937,0.1,0.1,0.208147420862197,0.3
2292,Sakura-Tribe Elder,Conspiracy,,,,,,,,,,,,,,,,,,,,,,,,0.381344491374887,0.470914152379751,0.750773719316694,1.0493499881816,1.16415790664175
2293,Crash Through,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.12020977749035,0.1,0.1,0.208147420862197,0.3
2294,Steadfast Sentinel,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.229342575938239,0.1,0.1,0.1,0.1
2295,Solitary Camel,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.229342575938239,0.1,0.1,0.1,0.153262538839748
2296,Belbe's Percher,Nemesis,,,,,,,,,,,,,,,,,,,,,,,,0.118859458677088,0.1,0.1,0.1,0.23650757747116
2297,Granitic Titan,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2298,Gilded Cerodon,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2299,Rush of Vitality,Kaladesh,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.16312624438058,0.1,0.207792868961254,0.3
2300,Puncturing Blow,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.358531557567551,0.239456211317219,0.1,0.208147420862197,0.3
2301,Sacred Cat,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,,0.230748430900407,0.2,0.2,0.2,0.2
2302,Clockwork Gnomes,Homelands,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.21931153929422,0.3,0.246588054619698
2303,Without Weakness,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.172739394048595,0.2,0.254073710431099,0.3
2304,Dauntless Aven,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.12020977749035,0.1,0.1,0.208147420862197,0.3
2305,Dutiful Servants,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.11616782199228,0.1,0.1,0.208147420862197,0.3
2306,Woodland Stream,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.988923020957539,0.933832737231867,0.205229950824235,0.208147420862197,0.3
2307,Beneath the Sands,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.187912532083022,0.172739394048595,0.2,0.254073710431099,0.3
2308,Thorned Moloch,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.245762574437608,0.1,0.208147420862197,0.3
2309,Cunning Survivor,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.12020977749035,0.1,0.1,0.208147420862197,0.3
2310,Cloudfin Raptor,Gatecrash,,,,,,,,,,,,,,,,,,,,,,,,0.230006315872577,0.1205447796827,0.21689708141321,0.237827051400935,0.2
2311,Frontline Devastator,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2312,Desert of the True,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.165681776843637,0.217767727637186,0.3,0.3,0.3
2313,Desert of the Glorified,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.165681776843637,0.217767727637186,0.3,0.3,0.3
2314,Cloud Spirit,Stronghold,,,,,,,,,,,,,,,,,,,,,,,,0.188157738917617,0.2,0.2,0.2,0.26828176525911
2315,Clockwork Swarm,Homelands,,,,,,,,,,,,,,,,,,,,,,,,0.16022052921749,0.1,0.21931153929422,0.249334533355152,0.2
2316,Sage's Row Denizen,Gatecrash,,,,,,,,,,,,,,,,,,,,,,,,0.473733207015882,0.264358237461599,0.158448540706605,0.250354551900944,0.3
2317,Aven of Enduring Hope,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.209094399870657,0.2,0.2,0.254073710431099,0.3
2318,Cloudskate,Nemesis,,,,,,,,,,,,,,,,,,,,,,,,0.226974039132094,0.126276362850116,0.1,0.1,0.23650757747116
2319,Ruthless Cullblade,Worldwake,,,,,,,,,,,,,,,,,,,,,,,,0.281066198239451,0.260638834584095,0.25178352354148,0.3,0.3
2320,Act of Heroism,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.196968533376448,0.2,0.2,0.254073710431099,0.3
2321,Rupture Spire,Conflux,,,,,,,,,,,,,,,,,,,,,,,,0.411436992592008,0.6,0.483007041309704,0.462257495590829,0.2
2322,Benalish Infantry,Weatherlight,,,,,,,,,,,,,,,,,,,,,,,,0.250946722983197,0.3,0.240350931452902,0.2,0.24014214454934
2323,Lurching Rotbeast,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.226311109314686,0.1,0.1,0.208147420862197,0.3
2324,Khenra Eternal,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.12020977749035,0.1,0.1,0.208147420862197,0.3
2325,Ruin Rat,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.30404195549807,0.193693636879612,0.2,0.254073710431099,0.3
2326,Sakura-Tribe Springcaller,Betrayers of Kamigawa,,,,,,,,,,,,,,,,,,,,,,,,0.166340346583508,0.318656924837161,0.3,0.3,0.3
2327,Wretched Camel,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.194985954204644,0.172739394048595,0.2,0.254073710431099,0.3
2328,Runed Stalactite,Modern Masters,,,,,,,,,,,,,,,,,,,,,,,,0.25632903064514,0.173145253560843,0.2,0.250347279041437,0.3
2329,Sandblast,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.30404195549807,0.193693636879612,0.2,0.254073710431099,0.3
2330,Cobblebrute,Magic Origins,,,,,,,,,,,,,,,,,,,,,,,,0.102659903419782,0.1,0.1,0.207851051837306,0.3
2331,Unsummon,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.172739394048595,0.2,0.254073710431099,0.3
2332,Carrion Screecher,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.187912532083022,0.172739394048595,0.2,0.254073710431099,0.3
2333,Benefaction of Rhonas,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,,0.234695851261201,0.256497806286543,0.157867091413314,0.253874615902107,0.3
2334,Coalition Honor Guard,Apocalypse,,,,,,,,,,,,,,,,,,,,,,,,0.157946157186279,0.1,0.218185754492314,0.3,0.246642817176395
2335,Life Goes On,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.226311109314686,0.1,0.1,0.208147420862197,0.3
2336,Rusted Relic,Modern Masters 2015,,,,,,,,,,,,,,,,,,,,,,,,0.46247582205029,0.202879305218966,0.1,0.207856506481936,0.3
2337,Benevolent Bodyguard,Eternal Masters,,,,,,,,,,,,,,,,,,,,,,,,0.185526125343755,0.230287660249191,0.157883070959494,0.2,0.2
2338,Rhonas's Stalwart,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.30404195549807,0.193693636879612,0.2,0.254073710431099,0.3
2339,Mummy Paramount,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.228332087063721,0.1,0.1,0.1,0.1
2340,Bile Urchin,Betrayers of Kamigawa,,,,,,,,,,,,,,,,,,,,,,,,0.141722917406808,0.1,0.1,0.1,0.214285884355766
2341,Strategic Planning,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.229342575938239,0.169586212488401,0.2,0.254073710431099,0.3
2342,Coalition Honor Guard,Eternal Masters,,,,,,,,,,,,,,,,,,,,,,,,0.199148673008855,0.2,0.2,0.253902798232695,0.3
2343,Feral Prowler,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.11616782199228,0.1,0.1,0.208147420862197,0.3
2344,Defiant Khenra,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2345,Frilled Sandwalla,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2346,Scrounger of Souls,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.30404195549807,0.193693636879612,0.2,0.254073710431099,0.3
2347,Betrayal,Visions,,,,,,,,,,,,,,,,,,,,,,,,0.292880169475914,0.169740267930342,0.266353261373829,0.3,0.246592221335968
2348,Aerial Guide,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.196968533376448,0.2,0.2,0.254073710431099,0.3
2349,Binding Mummy,Amonkhet,,,,,,,,,,,,,,,,,,,,,,,,0.234695851261201,0.256497806286543,0.157867091413314,0.253874615902107,0.3
2350,Benediction of Moons,Guildpact,,,,,,,,,,,,,,,,,,,,,,,,0.19239529467493,0.2,0.2,0.2,0.3
2351,Desert of the Indomitable,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.165681776843637,0.217767727637186,0.3,0.3,0.3
2352,Clockwork Steed,Homelands,,,,,,,,,,,,,,,,,,,,,,,,0.16022052921749,0.1,0.21931153929422,0.249334533355152,0.2
2353,Seer of the Last Tomorrow,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.30404195549807,0.193693636879612,0.2,0.254073710431099,0.3
2354,Benalish Knight,Weatherlight,,,,,,,,,,,,,,,,,,,,,,,,0.250946722983197,0.3,0.240350931452902,0.2,0.216666865081727
2355,Benalish Missionary,Weatherlight,,,,,,,,,,,,,,,,,,,,,,,,0.296815747575626,0.3,0.240350931452902,0.2,0.24014214454934
2356,Torment of Venom,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.172739394048595,0.2,0.254073710431099,0.3
2357,Clout of the Dominus,Eventide,,,,,,,,,,,,,,,,,,,,,,,,0.377313517283122,0.41328075027703,0.5,0.5,0.3
2358,Runed Servitor,Modern Masters 2015,,,,,,,,,,,,,,,,,,,,,,,,0.566398242082133,0.264606888350345,0.1,0.207856506481936,0.3
2359,Aven Reedstalker,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.187912532083022,0.172739394048595,0.2,0.254073710431099,0.3
2360,Harrier Naga,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.12020977749035,0.1,0.1,0.208147420862197,0.3
2361,Sakura-Tribe Scout,Saviors of Kamigawa,,,,,,,,,,,,,,,,,,,,,,,,1.51460150791458,1.37906918080343,1.4409602160847,1.86395389007073,2.0090203454803
2362,Consume Strength,Apocalypse,,,,,,,,,,,,,,,,,,,,,,,,0.198684193213069,0.281278209713601,0.259092877246157,0.3,0.3
2363,Brambleweft Behemoth,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,1.07784604191508,0.804820764151028,0.6,0.6,0.493474922320504
2364,Djeru's Renunciation,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.188884622380308,0.2,0.2,0.254073710431099,0.3
2365,Striped Riverwinder,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.243489420181484,0.1,0.1,0.208147420862197,0.3
2366,Gift of Strength,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2367,Cloud Elemental,Visions,,,,,,,,,,,,,,,,,,,,,,,,0.172549638811037,0.1,0.1,0.1,0.240149287491518
2368,Survivors' Encampment,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.539409066106182,0.183816971324066,0.389899895875215,0.6,0.440212383480756
2369,Clutch of Undeath,Scourge,,,,,,,,,,,,,,,,,,,,,,,,0.162348188791958,0.1,0.1,0.1,0.235256372099668
2370,Countervailing Winds,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.12020977749035,0.1,0.1,0.208147420862197,0.3
2371,Bellows Lizard,Magic Origins,,,,,,,,,,,,,,,,,,,,,,,,0.175657574441769,0.2,0.2,0.253925525918653,0.3
2372,Kindled Fury,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.207073422121622,0.2,0.2,0.254073710431099,0.3
2373,Sage of Shaila's Claim,Kaladesh,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.16312624438058,0.1,0.207792868961254,0.3
2374,Rust,Legends,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.338514761394247,0.359664017154816,0.4,0.366820438338552
2375,Khenra Scrapper,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.207073422121622,0.2,0.2,0.254073710431099,0.3
2376,Beckon Apparition,Eventide,,,,,,,,,,,,,,,,,,,,,,,,0.152306609297491,0.173195704465806,0.258502149506696,0.3,0.253270277027107
2377,Rushing River,Planeshift,,,,,,,,,,,,,,,,,,,,,,,,0.433289911709365,0.6,0.422705904184579,0.3,0.24663686472458
2378,Sabretooth Tiger,Ice Age,,,,,,,,,,,,,,,,,,,,,,,,0.370013421229227,0.140777844845449,0.159657831524036,0.2,0.273057417350207
2379,Bitterbow Sharpshooters,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.187912532083022,0.172739394048595,0.2,0.254073710431099,0.3
2380,Marauding Boneslasher,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.226311109314686,0.1,0.1,0.208147420862197,0.3
2381,Spellweaver Eternal,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.229342575938239,0.1,0.1,0.1,0.153262538839748
2382,God-Pharaoh's Faithful,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.306062933247105,0.18199893692736,0.389899895875215,0.437778868706704,0.3
2383,Blur of Blades,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.187912532083022,0.172739394048595,0.2,0.254073710431099,0.3
2384,Bequeathal,Exodus,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.3,0.3
2385,Coast Watcher,Scourge,,,,,,,,,,,,,,,,,,,,,,,,0.162348188791958,0.1,0.1,0.1,0.235256372099668
2386,Wall of Forgotten Pharaohs,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.172739394048595,0.2,0.254073710431099,0.3
2387,Berserk Murlodont,Legions,,,,,,,,,,,,,,,,,,,,,,,,0.169487098514454,0.2,0.2,0.2,0.267631162275741
2388,Graven Abomination,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2389,Traveler's Amulet,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.241468442432449,0.172739394048595,0.2,0.254073710431099,0.3
2390,Grisly Survivor,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.113136355368727,0.1,0.1,0.208147420862197,0.3
2391,Benevolent Bodyguard,Judgment,,,,,,,,,,,,,,,,,,,,,,,,0.201071066724562,0.121789385489959,0.218172352292292,0.3,0.246650555363754
2392,Disposal Mummy,Hour of Devastation,,,,,,,,,,,,,,,,,,,,,,,,0.20808391099614,0.2,0.2,0.254073710431099,0.3
2393,Legion's Judgment,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.266616315582287,0.1,0.207696503572792,0.3
2394,Wildsize,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2395,Dead Reveler,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2396,Sun-Crowned Hunters,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.380806166634625,0.257852142805596,0.483363333878798,0.6
2397,Emerge Unscathed,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.286722543531377,0.3,0.3
2398,Bala Ged Scorpion,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2399,Angel of Mercy,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2400,Skittering Heartstopper,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.266616315582287,0.1,0.207696503572792,0.3
2401,Draconic Roar,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2402,Shipwreck Looter,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.266616315582287,0.1,0.207696503572792,0.3
2403,Ravenous Daggertooth,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.271651424020214,0.157852142805596,0.253848251786396,0.3
2404,Borderland Marauder,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2405,Prosperous Pirates,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.300702168758525,0.2,0.253848251786396,0.3
2406,Doomed Traveler,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2407,Child of Night,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2408,Skulduggery,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.266616315582287,0.1,0.207696503572792,0.3
2409,Iona's Judgment,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2410,Mind Stone,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.351155166548109,0.599561810214731,0.393760640007619
2411,Aerial Predation,Iconic Masters,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257856266559449,0.483385152457317,0.6
2412,Crushing Canopy,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.119682696620985,0.1,0.207696503572792,0.3
2413,Fathom Fleet Cutthroat,Ixalan,,,,,,,,,,,,,,,,,,,,,,,,,0.119682696620985,0.1,0.207696503572792,0.3
